attendance,study_hours,previous_marks,assignment_score,internal_marks,final_score
82.05,4.9,88.64,91.44,39.65,71.12
57.11,6.13,72.31,97.09,49.05,74.04
77.85,8.89,55.89,44.56,32.09,64.77
67.34,9.35,35.43,72.21,78.32,76.08
68.92,5.76,48.9,78.92,46.82,62.2
85.47,7.78,65.34,82.64,38.08,74.05
56.92,4.95,47.92,78.63,75.44,70.96
59.08,7.71,44.38,86.2,84.79,81.76
95.48,2.84,64.28,61.57,31.29,53.97
43.37,4.34,41.04,50.77,45.18,51.25
69.14,6.71,82.03,52.28,91.44,77.89
94.77,1.16,61.48,40.72,55.04,53.66
76.62,7.5,67.3,61.02,91.01,84.18
72.78,8.52,39.58,45.5,47.82,59.42
54.98,4.59,51.1,59.29,44.17,59.24
60.6,5.03,56.66,77.69,43.92,64.36
91.12,8.66,82.53,93.67,35.54,82.51
73.55,7.98,80.06,90.38,88.27,89.62
70.88,3.59,44.49,55.16,93.69,67.51
45.97,3.92,70.05,48.04,92.04,69.51
40.96,7.11,45.82,51.58,85.38,66.77
97.82,6.07,94.24,98.26,85.05,93.5
62.62,2.46,91.89,72.97,72.97,72.23
76.19,3.79,66.61,50.95,83.7,66.54
44.78,9.1,75.43,90.44,43.54,76.37
80.99,7.19,82.09,63.71,55.21,72.34
95.95,9.87,76.86,93.95,71.65,92.84
74.54,7.9,75.49,55.64,86.86,82.21
47.57,9.48,92.31,63.59,72.93,84.92
74.9,2.95,68.77,70.3,84.54,70.38
85.98,7.94,71.36,93.56,60.81,84.23
64.38,1.18,85.2,92.13,76.62,69.68
92.79,7.04,73.54,74.46,93.7,88.17
78.92,5.22,77.64,53.31,39.98,65.57
93.95,4.12,45.22,64.2,90.25,71.05
77.41,8.76,54.13,98.54,63.95,84.75
47.88,8.69,39.57,76.47,71.81,73.66
58.58,1.2,62.87,86.87,87.06,66.7
52.11,6.49,59.62,66.99,56.63,63.92
94.53,4.31,94.82,71.92,57.22,73.18
85.62,4.74,69.73,65.74,64.27,69.59
80.58,8.49,81.12,82.18,31.24,75.04
58.06,3.79,51.71,91.09,62.28,66.64
51.04,9.49,84.05,70.44,48.92,76.35
85.39,2.62,69.98,68.85,90.32,73.75
68.45,6.96,75.3,60.42,35.7,65.35
53.55,7.05,49.14,50.63,59.86,64.52
77.0,3.27,65.66,96.35,91.59,80.89
42.42,3.92,71.21,58.96,88.57,65.99
59.57,8.51,68.29,88.04,75.59,83.59
68.11,7.86,89.49,82.92,68.31,87.3
48.88,3.96,88.39,87.46,48.25,64.24
99.08,5.81,93.11,96.21,53.85,83.55
52.55,1.56,73.38,77.4,35.86,52.35
47.82,2.88,93.17,93.88,81.1,74.98
52.21,5.37,84.11,50.06,51.05,66.59
86.14,1.77,47.6,77.6,73.41,64.48
65.53,8.59,57.78,86.34,53.24,79.12
73.92,7.46,45.5,56.3,60.18,68.16
41.26,9.49,30.27,84.45,66.08,73.6
42.07,7.24,42.22,86.71,82.12,73.68
66.75,9.46,30.26,89.87,43.73,69.68
89.0,5.99,76.79,58.77,55.92,73.03
93.11,6.4,57.66,80.9,38.46,70.07
45.2,9.79,50.32,58.26,34.92,64.64
72.3,6.78,79.51,84.34,69.3,82.11
94.79,1.28,84.11,67.78,42.29,57.81
63.28,7.51,93.39,75.85,33.89,70.67
89.77,9.15,71.73,64.95,88.31,91.87
48.02,8.16,60.0,49.72,64.73,65.05
96.12,6.25,49.84,50.68,38.75,62.36
85.09,7.04,44.45,44.65,33.47,58.0
96.48,9.91,43.84,77.08,37.79,76.47
80.6,1.82,56.6,90.92,60.64,65.17
61.8,7.01,94.47,41.25,73.45,74.65
96.29,3.55,30.06,43.97,71.68,58.21
56.53,6.76,42.82,67.45,39.39,58.2
59.93,6.47,42.25,84.26,71.18,72.98
82.05,2.38,76.61,49.46,56.32,55.76
85.92,2.86,52.91,56.3,60.21,60.26
95.76,6.59,59.72,53.92,82.09,76.43
52.29,2.15,39.66,63.94,51.61,49.8
87.88,3.39,56.32,53.5,39.55,56.17
84.31,8.52,36.71,61.16,86.77,76.23
43.83,3.94,64.65,83.71,43.79,58.78
63.23,5.39,36.37,76.66,49.11,60.61
56.97,9.47,81.38,44.87,75.93,80.43
58.27,3.04,66.83,78.26,74.43,67.44
98.98,4.51,77.06,68.62,82.03,77.43
78.57,6.46,57.2,96.07,41.95,69.04
83.06,7.8,54.8,57.36,52.9,67.5
98.6,9.11,36.38,83.57,38.18,74.12
62.63,9.24,64.05,83.85,65.17,81.39
88.11,7.99,63.44,53.29,49.02,71.14
66.07,3.05,60.43,94.19,74.78,67.48
92.17,1.22,78.13,69.47,30.02,55.33
50.84,4.45,84.11,80.73,33.88,63.15
96.86,2.27,78.8,48.75,58.12,59.47
53.13,7.39,39.35,55.47,92.28,72.02
59.57,6.95,70.43,75.17,87.91,78.66
85.37,1.4,35.22,59.14,94.61,62.72
63.63,8.53,75.15,69.98,57.09,75.22
76.49,3.24,54.82,62.44,33.03,53.7
66.67,4.89,38.61,78.43,49.89,60.94
84.54,7.01,86.03,69.23,73.93,86.02
53.7,4.86,69.91,40.28,38.79,53.77
43.51,4.97,53.06,78.98,49.5,60.89
58.0,1.59,32.0,65.33,33.65,41.12
68.46,4.61,64.93,60.5,60.87,62.93
50.08,7.88,90.01,45.65,43.58,69.09
61.29,9.24,68.76,53.22,35.93,69.96
64.0,4.72,93.16,53.43,56.73,69.15
43.44,4.81,38.87,96.12,52.83,61.65
75.0,7.32,66.94,65.95,64.94,73.66
93.06,9.48,81.88,42.52,78.69,88.43
49.1,3.4,64.16,48.33,37.32,50.72
75.87,4.96,35.92,44.74,81.42,68.39
79.88,8.16,67.89,75.33,31.71,68.23
65.16,6.49,69.76,51.2,58.8,69.56
82.07,2.0,77.37,69.91,68.18,68.32
64.64,6.65,79.48,62.2,92.2,81.63
70.28,2.68,80.1,88.23,67.3,73.83
40.44,5.59,73.12,59.23,40.32,59.41
81.5,5.76,44.03,67.5,63.64,66.15
79.68,8.89,56.28,83.28,55.73,78.57
42.3,5.16,80.45,66.0,61.16,64.99
62.1,3.51,91.97,87.59,42.81,65.91
98.74,3.08,35.13,79.7,62.55,65.65
65.24,8.87,64.81,64.63,39.75,71.75
70.12,2.54,50.31,70.24,78.36,64.93
94.6,4.83,44.65,98.03,68.6,73.88
83.04,2.68,62.88,79.7,35.1,58.97
74.92,7.96,69.4,94.3,87.82,91.67
87.87,5.27,30.64,50.73,70.06,59.7
91.86,4.16,80.71,68.99,50.55,69.52
67.41,4.25,83.29,94.52,32.97,65.81
68.51,8.67,92.76,59.36,71.09,85.61
63.16,5.98,41.74,98.06,54.27,69.44
98.0,7.46,68.65,45.82,89.0,83.91
81.83,9.07,57.73,94.16,32.27,74.04
44.99,9.12,51.76,66.71,32.54,63.01
91.78,3.96,66.77,44.42,91.7,75.3
68.83,9.57,80.85,92.77,92.72,96.66
44.13,1.22,31.5,55.12,31.8,36.88
72.98,4.39,93.01,41.34,76.54,68.68
65.03,9.06,82.64,48.15,44.4,71.75
92.66,3.47,78.82,79.55,75.59,72.9
52.24,3.46,79.43,98.67,86.47,77.01
89.59,3.72,55.29,46.69,36.55,54.23
73.46,6.51,78.86,67.72,45.52,71.8
43.28,4.94,55.14,50.84,31.57,47.51
98.31,7.54,88.42,84.7,32.85,78.82
70.76,9.05,41.52,47.08,31.93,63.47
57.45,7.07,49.0,54.39,82.04,70.3
68.16,2.84,65.84,51.78,49.39,52.57
91.47,9.39,50.75,73.15,62.06,81.17
58.29,3.38,57.58,92.39,81.21,69.17
51.56,2.35,62.01,70.67,62.17,57.16
47.74,1.81,85.66,43.49,57.9,56.73
57.87,6.07,64.01,73.8,30.75,64.4
86.8,2.02,53.56,87.85,66.92,64.43
68.3,2.25,46.1,47.93,38.11,44.63
53.65,3.7,56.56,44.36,79.7,60.51
49.97,3.53,63.52,51.27,46.75,52.21
59.96,6.44,78.5,84.77,73.82,83.76
96.4,8.35,37.87,75.5,72.0,78.55
60.58,7.85,44.4,72.44,70.08,72.33
99.29,3.36,54.68,54.97,47.35,62.66
69.11,3.21,53.43,59.93,47.36,56.42
50.75,9.69,55.46,97.95,86.1,90.32
93.47,1.07,81.58,54.44,30.83,51.34
67.62,8.92,51.07,94.1,41.8,72.96
82.58,2.8,62.62,74.83,69.66,65.7
99.02,9.53,70.55,47.4,83.11,88.8
43.01,4.08,45.09,68.04,53.29,57.71
45.8,4.96,76.72,96.91,72.47,74.54
83.23,7.36,65.56,65.11,66.22,76.16
56.91,6.29,59.04,91.8,34.2,64.05
51.06,3.86,82.64,55.39,70.41,62.94
42.36,5.98,45.83,74.26,82.9,68.84
41.31,7.58,87.41,90.63,94.51,90.65
86.47,1.38,66.47,95.24,31.93,56.59
48.07,1.1,69.6,69.15,72.9,59.77
68.06,5.12,86.88,78.38,56.95,70.53
76.35,2.19,83.14,40.18,30.64,50.5
65.7,6.98,69.1,55.19,69.93,72.02
41.63,2.93,78.96,56.72,37.96,49.65
87.01,4.9,58.17,45.61,54.61,64.02
40.63,2.78,65.58,56.78,46.99,53.31
85.71,5.94,34.03,59.27,53.48,60.47
93.6,2.04,35.84,98.13,62.03,64.11
65.97,1.21,83.91,80.12,53.35,61.82
72.13,1.46,33.88,65.56,65.93,50.51
68.62,9.59,41.01,99.28,45.51,73.18
63.35,2.28,81.73,49.19,71.3,65.35
93.25,7.38,30.07,68.56,85.49,75.68
93.64,1.61,48.36,78.82,44.56,59.39
60.15,1.97,67.96,43.33,63.01,52.42
76.9,5.58,68.7,83.02,72.16,78.79
95.61,5.18,80.51,45.99,66.7,71.98
97.72,9.56,62.89,48.42,53.77,76.61
70.54,9.5,63.11,49.58,71.74,82.1
67.17,8.02,77.15,95.73,31.84,71.75
56.72,6.42,62.41,80.99,54.04,70.64
97.53,5.09,69.55,79.33,64.62,77.62
48.57,4.21,88.36,73.33,31.34,66.26
74.79,9.52,56.09,57.57,63.0,74.5
56.95,6.43,55.03,77.25,72.53,71.58
56.74,6.21,30.23,64.61,79.35,68.44
64.3,3.09,69.87,48.72,37.37,51.9
99.93,1.42,31.94,81.38,94.39,68.59
43.3,9.51,62.77,47.77,69.4,75.11
74.71,3.82,82.28,51.44,53.61,63.05
44.95,4.98,65.74,89.06,46.19,62.23
49.27,2.03,47.53,79.61,67.24,59.52
66.37,8.53,81.1,77.86,87.31,90.02
70.63,1.25,47.53,65.09,63.84,54.77
55.53,8.51,77.65,63.78,73.0,79.07
58.99,2.26,69.67,81.42,53.25,58.86
45.22,8.98,41.05,84.4,55.23,72.34
58.19,7.57,88.83,70.61,48.6,73.4
97.99,2.48,43.04,98.16,75.87,70.36
96.68,6.09,94.32,97.34,53.35,81.49
60.09,3.81,30.48,64.75,42.4,51.09
74.25,2.6,47.13,89.24,54.01,60.1
94.58,8.73,42.99,72.6,85.5,80.75
40.37,4.63,30.91,70.71,77.99,58.94
88.64,4.59,77.6,43.3,51.75,64.01
96.9,2.53,75.07,74.44,88.94,77.03
45.48,4.45,81.5,94.03,34.86,63.02
49.69,8.84,46.69,86.81,33.23,65.46
97.64,4.27,58.88,87.18,38.29,63.07
72.25,9.56,72.84,49.6,37.57,68.75
40.85,9.52,58.58,61.51,35.71,67.03
55.46,2.3,75.33,53.99,72.99,63.9
67.0,2.6,71.21,58.95,69.05,64.45
81.57,8.76,37.45,74.77,72.09,79.19
83.99,4.53,80.77,61.89,74.74,76.69
99.73,1.04,76.84,73.64,79.2,69.17
57.25,3.46,72.63,66.31,43.47,58.13
72.29,6.38,40.08,57.2,70.45,65.14
72.0,8.19,47.42,45.72,67.7,68.01
64.34,2.2,55.56,93.51,91.34,73.1
50.15,1.99,48.2,40.68,45.1,45.7
98.65,9.3,44.81,40.1,33.82,64.79
91.2,7.76,82.35,89.61,72.48,92.51
69.9,6.31,71.49,99.81,78.11,84.38
76.19,7.92,66.76,83.63,48.41,74.28
53.64,4.86,44.69,40.92,67.11,55.28
72.63,7.83,89.67,53.6,33.87,71.32
81.7,4.35,42.43,98.31,92.4,79.25
70.91,3.2,81.67,88.52,37.15,65.17
99.42,7.56,92.83,74.01,34.39,72.18
76.68,4.78,77.26,54.21,32.87,60.1
62.26,9.83,94.54,40.86,57.77,77.3
86.33,4.15,72.32,41.25,36.32,54.15
50.23,9.3,44.13,76.72,78.4,78.35
63.07,9.4,43.25,41.31,88.43,78.59
60.82,3.18,51.1,99.62,46.91,65.82
65.91,8.18,30.46,51.0,70.87,68.37
86.91,4.9,74.31,82.64,32.75,65.08
69.05,9.26,47.46,49.3,55.13,67.86
87.64,5.05,82.99,72.41,49.04,73.49
74.59,7.7,53.35,44.84,44.86,61.54
60.52,5.2,61.2,86.01,71.91,74.34
88.6,3.05,92.77,75.1,38.46,66.61
54.3,2.79,45.74,45.17,85.95,59.45
53.46,4.83,76.88,90.92,73.21,72.48
70.27,7.8,79.08,72.82,76.2,82.57
55.65,6.45,44.36,95.3,90.8,76.73
40.55,7.2,62.56,95.0,91.25,81.79
78.9,3.54,52.76,95.23,65.86,71.88
70.67,5.33,80.17,44.67,62.2,70.02
66.73,1.4,70.46,47.26,51.8,53.02
98.02,8.36,60.94,99.26,76.51,89.46
74.27,9.91,80.66,69.26,64.98,88.57
91.81,4.66,45.29,54.29,90.64,71.36
48.37,1.1,78.99,86.18,45.51,54.42
74.15,2.53,86.25,55.86,50.17,62.31
92.08,6.87,87.11,83.63,50.55,81.22
74.99,6.51,80.94,90.24,82.39,85.39
83.08,8.09,56.52,87.06,36.44,72.54
62.32,3.28,93.82,56.44,59.62,66.37
45.55,7.87,54.67,64.1,57.79,68.01
67.47,7.19,71.51,64.8,34.75,66.7
63.67,3.91,40.47,69.48,56.7,57.31
92.02,5.91,93.73,50.04,63.37,77.4
54.64,2.33,75.76,67.15,34.23,52.91
98.0,5.07,78.97,70.65,63.14,75.3
97.49,8.93,34.28,71.9,92.35,85.4
54.86,4.79,79.62,89.19,93.63,81.86
60.88,8.56,80.36,71.04,64.56,77.29
93.73,6.31,73.67,53.85,63.48,73.11
98.0,2.73,48.97,79.79,48.56,61.97
66.61,6.23,61.83,87.84,94.81,81.24
59.26,5.55,37.18,59.16,47.82,55.14
71.57,4.59,60.65,78.72,59.44,72.69
81.27,2.08,45.85,48.82,30.19,43.12
56.41,4.75,52.69,60.52,52.7,58.02
84.19,1.65,40.57,94.55,34.64,52.5
43.1,1.89,44.95,94.68,78.35,62.39
42.96,4.74,34.98,74.52,66.47,58.51
63.18,3.75,89.79,82.14,67.19,72.91
61.21,9.33,64.48,91.24,48.62,76.8
58.94,4.38,55.79,97.51,82.97,77.45
69.46,7.82,64.78,69.39,30.21,66.03
59.24,5.77,70.84,73.69,51.68,65.72
51.54,7.34,89.92,64.94,72.87,80.6
58.57,3.34,41.62,44.32,89.01,59.11
98.49,9.48,49.21,65.37,45.25,71.84
64.67,5.77,93.43,87.44,65.17,79.84
66.68,8.48,54.13,88.29,64.97,82.99
74.59,4.29,31.47,93.54,86.82,69.31
99.0,1.9,39.6,43.09,33.28,43.46
54.5,7.06,31.71,71.63,57.59,65.28
80.88,1.07,94.35,46.45,41.86,54.24
82.96,5.28,48.13,52.04,31.4,56.32
76.44,2.74,90.03,94.01,39.56,65.32
45.31,6.65,94.73,69.81,93.47,84.65
80.61,9.81,68.99,85.51,43.97,84.2
43.85,5.18,32.16,43.86,90.78,59.58
75.77,8.36,35.3,65.01,43.34,67.38
84.37,5.57,61.3,80.45,90.53,83.45
52.66,5.46,56.4,48.0,72.55,61.22
90.5,9.37,69.4,59.55,37.36,75.12
41.82,9.01,58.53,43.87,67.82,69.77
90.63,8.07,90.71,79.08,50.7,83.12
67.62,3.67,64.76,98.25,54.9,69.06
53.06,5.91,75.09,89.62,58.61,72.56
48.03,3.02,88.27,98.48,57.48,69.49
97.2,5.0,39.55,90.74,73.17,75.57
44.36,5.36,44.93,91.31,79.94,72.78
51.95,8.48,36.98,74.63,51.4,63.68
60.87,9.06,39.08,71.1,90.08,83.42
77.21,4.73,63.32,64.38,91.0,73.94
72.69,1.16,50.88,89.09,32.64,53.11
47.54,8.76,57.51,50.92,30.97,60.17
57.38,2.57,93.86,43.37,57.63,57.2
54.33,6.6,40.19,96.87,68.39,73.63
52.81,1.22,65.15,40.23,48.06,44.57
64.67,4.6,36.43,98.61,46.86,64.4
82.24,9.87,50.7,83.73,74.09,84.7
53.05,1.91,64.29,59.71,69.11,55.28
62.0,4.81,91.53,81.87,40.86,71.33
63.46,3.76,55.43,89.07,87.49,74.43
98.59,9.15,34.22,54.72,74.2,79.45
97.28,8.82,55.23,86.25,53.57,79.31
88.01,3.14,39.47,88.26,74.44,65.15
54.5,1.73,44.95,54.96,37.32,47.03
44.08,6.64,70.18,42.52,60.44,63.87
59.01,4.03,34.38,52.25,40.98,49.53
56.01,7.05,60.21,52.04,32.69,59.6
70.36,1.29,69.62,43.91,51.99,51.41
86.66,2.2,57.42,83.56,39.8,59.09
91.5,7.18,31.24,62.8,71.18,75.02
90.69,2.91,94.06,93.06,73.81,80.38
61.58,8.72,53.86,55.13,39.66,66.62
81.23,1.53,80.61,67.19,31.6,51.07
58.77,2.94,51.17,78.34,81.53,68.77
43.65,9.99,60.88,92.65,30.13,68.22
82.09,4.9,55.25,71.48,52.35,67.63
40.59,7.33,52.27,62.41,62.15,66.78
64.55,2.64,31.42,92.02,83.21,65.74
59.76,6.49,53.4,58.61,84.51,72.74
81.6,7.53,87.82,44.77,77.12,80.21
85.97,3.83,74.88,66.7,46.07,62.97
58.25,8.46,39.45,87.11,76.81,77.83
88.7,6.43,68.43,41.85,46.03,69.66
57.64,4.5,88.0,75.15,43.95,68.32
66.78,6.02,75.5,75.67,65.56,73.23
83.62,6.19,39.66,95.71,74.13,77.87
81.58,2.49,86.41,57.19,33.45,57.41
99.24,4.62,49.6,56.73,33.9,57.59
53.51,4.09,59.51,66.43,80.97,65.72
79.74,4.61,64.2,61.41,85.87,75.26
76.58,7.85,85.28,84.18,69.29,87.48
94.91,5.34,90.55,78.51,57.87,77.09
49.38,9.46,90.43,85.54,84.95,95.65
85.11,3.64,30.52,89.2,77.37,72.07
74.1,4.74,89.92,95.38,67.67,81.42
56.48,8.08,33.54,65.86,50.78,61.32
68.47,5.91,47.28,99.08,42.87,67.98
60.03,5.92,63.47,52.94,57.21,64.81
74.76,1.48,61.2,82.86,48.64,59.34
93.34,4.59,69.31,72.04,52.05,72.54
74.16,3.44,61.16,89.01,63.52,68.46
77.9,9.99,90.73,68.61,40.99,84.92
71.12,3.78,45.64,87.04,82.4,72.19
43.07,8.96,47.81,95.81,39.46,68.84
53.97,7.09,89.85,83.94,61.26,83.76
69.52,4.07,34.99,86.57,78.49,70.12
58.61,5.89,69.62,44.03,61.53,63.8
50.91,8.56,74.31,52.3,53.47,70.57
70.25,8.95,62.86,98.46,60.87,84.71
59.37,2.44,75.13,81.59,85.16,71.6
55.49,4.06,41.23,73.69,94.38,70.04
67.84,4.02,85.42,62.02,71.02,69.39
48.0,1.38,39.1,42.66,81.57,48.1
95.66,6.38,56.05,62.15,30.94,63.43
92.06,8.69,34.89,69.93,87.22,82.94
82.46,4.43,65.44,52.69,92.01,75.73
46.37,7.66,73.53,50.39,67.39,69.95
86.55,6.65,91.18,70.5,79.0,82.96
88.48,4.38,78.06,75.15,63.33,71.93
86.07,2.27,65.17,54.4,48.6,59.19
46.84,7.38,90.62,75.24,85.4,82.93
78.63,8.69,61.1,94.02,68.79,84.3
90.06,7.17,66.48,68.39,67.66,78.08
74.64,1.16,68.75,91.44,72.84,66.75
78.78,2.95,56.65,95.64,85.64,73.96
67.5,1.63,84.5,45.54,77.57,61.74
71.72,6.13,42.04,45.75,43.72,59.56
42.06,7.81,66.06,68.56,60.34,72.22
78.34,2.0,76.95,75.29,93.72,77.81
44.89,8.55,88.76,65.55,66.05,81.68
66.1,6.0,87.45,59.59,90.99,76.92
57.56,7.21,63.07,78.46,82.87,80.51
72.73,9.74,71.81,40.12,73.29,78.46
48.0,1.75,55.63,98.08,52.71,60.36
81.5,9.11,60.43,53.92,49.78,71.32
87.7,2.13,88.91,95.03,71.82,74.71
49.8,4.54,90.5,46.54,58.12,60.8
46.26,8.66,88.2,54.29,81.92,81.06
48.73,9.16,38.99,54.09,79.43,74.48
92.63,5.56,85.26,99.77,50.29,80.4
71.69,6.35,91.64,40.28,75.68,73.31
68.04,7.37,53.48,78.38,62.15,77.95
46.4,8.49,63.71,92.18,51.01,75.97
78.97,2.09,80.64,80.34,56.84,67.87
92.08,8.29,66.54,61.76,88.2,89.23
89.69,5.33,94.58,97.5,53.37,77.93
77.56,5.06,59.62,93.61,48.68,67.71
44.52,4.82,76.41,66.04,52.87,64.73
46.74,5.58,81.52,74.4,43.95,63.71
42.96,9.51,62.12,98.05,65.4,81.32
55.45,5.93,85.7,98.95,39.58,71.79
48.14,9.58,65.5,66.99,83.13,80.05
55.6,2.62,56.76,90.84,44.66,57.09
63.1,7.52,37.01,58.12,68.87,69.78
96.58,8.31,55.57,62.31,38.13,71.74
76.62,7.11,77.71,49.89,93.6,85.09
90.1,6.46,89.88,52.55,59.55,78.04
82.62,6.08,46.36,79.41,83.44,78.59
46.75,8.75,53.09,70.65,79.96,78.28
84.16,8.39,40.01,53.87,76.39,75.8
56.51,2.1,74.9,64.17,83.78,65.42
78.35,8.64,92.41,62.39,36.53,73.21
60.46,4.73,71.66,99.24,74.1,75.92
99.86,3.28,70.11,91.21,47.28,68.97
55.81,8.83,65.98,63.28,81.08,79.31
56.75,4.89,35.75,94.83,92.2,75.34
95.84,8.28,77.42,60.56,88.6,89.66
41.48,3.37,69.13,80.07,37.47,56.35
81.8,1.04,73.0,98.0,54.02,65.98
83.52,5.46,88.42,63.42,53.68,75.04
90.18,1.9,80.96,80.79,37.95,61.99
98.47,7.79,80.76,57.76,36.38,74.88
98.54,3.48,90.27,55.98,55.02,70.27
43.92,4.99,94.35,74.45,94.48,83.43
89.31,1.78,67.78,98.76,66.98,74.48
78.78,3.58,37.08,67.19,70.42,63.9
78.84,8.03,59.84,96.26,60.62,81.51
47.7,2.36,81.19,94.86,73.05,70.37
79.01,6.82,31.8,55.23,92.18,73.02
98.95,9.26,33.7,64.11,68.27,77.03
94.71,7.12,34.37,78.6,34.23,66.67
66.35,8.3,77.52,71.08,62.04,77.11
42.4,1.98,62.58,45.76,94.53,64.57
61.74,3.26,53.98,99.62,55.18,64.38
89.58,9.05,36.87,85.16,68.6,86.77
82.09,7.44,77.6,66.26,36.93,69.38
67.56,6.76,50.87,77.09,39.18,64.88
43.31,6.97,47.25,45.25,86.85,67.77
65.61,4.73,72.4,69.72,49.52,63.36
68.14,1.4,66.34,95.85,49.85,63.24
95.71,8.06,53.56,93.8,55.17,78.32
78.47,7.11,71.7,60.24,92.82,82.43
58.7,5.26,47.63,71.88,35.49,57.68
71.52,9.1,81.66,81.84,83.22,92.63
43.96,4.03,44.91,60.4,52.2,50.61
98.35,3.65,40.32,43.89,85.22,67.45
61.6,8.86,80.86,70.33,94.46,90.22
68.67,8.17,76.01,76.1,52.66,75.11
61.32,5.63,41.87,40.35,38.41,49.66
80.95,2.18,37.56,45.73,39.38,42.0
79.73,2.94,84.5,52.44,79.32,73.93
82.92,6.91,80.48,60.88,39.42,71.84
56.09,4.47,51.27,72.46,46.93,55.84
58.94,8.53,72.78,57.63,43.29,70.83
47.52,9.55,38.07,56.57,53.12,64.72
79.33,8.25,62.96,92.16,34.83,75.83
42.39,4.4,31.22,48.7,85.69,58.06
75.86,8.1,55.45,69.73,85.91,81.71
92.18,4.16,34.86,97.17,56.84,67.11
93.45,2.5,60.88,77.5,69.79,67.57
66.94,1.3,57.41,83.03,71.73,65.7
67.56,4.47,58.89,65.87,78.7,71.67
44.62,9.13,32.95,41.2,63.84,63.72
80.25,3.15,53.51,78.77,63.17,67.37
89.28,2.86,79.17,77.92,71.03,70.01
54.68,9.73,53.98,46.63,75.7,72.9
65.28,1.23,76.49,67.73,52.53,58.42
90.33,8.07,54.02,94.92,51.47,80.42
92.63,3.89,57.51,52.31,47.53,60.4
54.59,1.34,66.65,67.67,65.68,54.34
73.03,9.26,91.79,67.67,53.41,79.89
51.55,2.26,37.08,88.65,65.12,58.9
46.11,5.97,32.14,89.47,56.39,67.93
94.67,3.47,69.52,85.56,84.39,81.64
89.23,1.59,91.69,61.93,34.75,61.66
85.6,1.45,94.33,44.32,67.19,65.03
42.93,2.04,61.47,60.97,67.42,56.92
90.62,1.64,60.43,80.79,54.94,60.35
66.28,7.85,71.92,82.16,57.37,79.5
60.54,5.37,66.12,97.9,82.01,79.77
72.79,4.09,71.22,67.22,48.24,64.69
45.48,4.77,86.81,77.95,86.64,77.75
85.4,9.36,78.51,72.35,88.26,93.42
74.95,9.2,62.3,49.04,72.29,78.02
51.2,7.44,60.02,67.67,80.24,76.34
51.29,8.96,71.57,72.69,69.84,81.9
51.05,3.88,59.62,97.04,64.14,65.4
43.42,4.43,59.76,61.99,92.83,66.8
75.27,6.52,31.06,98.81,48.37,68.93
90.42,6.61,41.31,72.54,40.02,67.75
41.05,5.34,61.75,54.55,48.69,60.76
42.94,4.61,83.47,51.5,69.95,63.5
74.37,9.88,48.12,48.5,42.04,66.99
89.17,8.39,63.97,67.18,89.07,84.34
59.6,4.91,52.42,41.32,56.72,55.88
60.98,7.55,36.81,66.7,85.25,76.54
75.78,3.43,92.29,99.3,46.2,72.09
56.45,1.9,85.55,80.21,50.36,60.73
41.6,4.17,35.1,85.59,33.85,52.05
84.11,4.63,76.79,47.14,46.75,61.41
77.54,1.15,52.59,68.39,61.87,60.45
74.85,8.33,94.67,57.17,91.5,89.89
84.5,4.23,49.66,93.65,55.28,67.69
80.51,6.22,45.52,50.88,71.58,69.55
52.35,1.67,66.91,67.52,57.8,58.13
61.15,2.57,84.28,75.28,33.04,60.61
47.57,9.01,42.51,70.84,62.73,70.73
47.79,6.48,76.11,89.81,34.28,69.01
80.57,9.55,33.99,53.89,87.44,79.97
91.52,9.99,89.73,62.64,78.95,91.64
97.76,4.35,35.27,87.53,54.61,64.93
77.7,3.69,89.43,71.68,71.61,72.39
51.05,8.73,61.9,64.13,37.28,64.39
46.34,9.99,59.13,41.77,75.67,77.04
88.77,6.67,93.26,85.2,83.48,92.14
74.73,8.16,94.37,98.33,83.41,92.69
77.1,8.04,72.26,77.22,48.48,72.61
86.89,4.2,38.26,91.39,47.14,61.38
82.2,6.17,62.9,71.01,63.89,72.15
90.07,8.5,64.4,53.9,92.91,85.69
43.37,7.19,63.44,40.87,89.83,74.64
84.85,1.19,67.02,79.2,53.38,59.87
91.05,4.03,31.22,69.59,80.69,71.46
57.17,2.3,76.23,86.93,89.89,70.56
78.43,3.1,76.31,81.68,46.96,64.5
58.85,9.15,37.51,99.28,83.97,85.82
97.48,1.33,67.07,70.62,47.41,61.4
42.01,2.98,66.94,65.63,52.31,55.29
74.79,3.79,74.36,57.2,42.92,61.89
49.99,6.55,35.55,68.61,62.96,65.22
82.73,5.81,70.72,92.37,84.82,83.63
50.55,2.96,48.25,42.55,64.32,53.07
54.12,2.48,62.96,98.67,38.02,59.46
69.66,3.13,80.27,99.6,46.37,66.94
94.89,5.52,75.87,75.87,66.59,81.75
52.7,3.44,37.73,59.89,67.91,54.73
48.65,9.53,68.43,53.38,67.5,76.02
85.54,5.17,92.99,56.59,35.01,63.68
70.04,1.53,40.19,43.01,78.99,54.87
94.71,7.56,85.44,68.51,89.11,88.5
48.8,3.96,75.67,43.44,63.18,59.41
78.76,6.88,80.31,83.11,76.72,81.54
53.97,3.52,48.33,62.32,89.41,67.45
49.41,6.14,48.71,51.96,71.77,65.14
81.01,7.95,88.89,72.69,73.83,88.67
75.62,9.35,53.39,98.43,76.89,87.45
85.29,3.35,34.1,81.71,46.93,60.68
